id,word,correct_sense_id,text
19390,share,6,On a per-share basis<com> quarterly earnings remained at $1.85<com> the same as last year<com> because of the company<qu>s share buy-back program. Georgia Gulf had 24.9 million shares outstanding on average in the quarter<com> compared with 28.6 million in the third quarter of 1988<com> adjusted for a stock split paid in January 1989. In composite New York Stock Exchange trading<com> stock in Georgia Gulf<com> which has been mentioned as a takeover candidate<com> rose $2.125 a **share** to close at $46.125.
19394,share,6,Revenue slipped 4.6% to $835 million from $876 million. For the rest of 1989<com> Mr. Hagen said<com> Conrail<qu>s traffic and revenue <qu>will reflect the sluggish economy<com> but Conrail will continue to take steps to control and reduce costs.<qu> For the nine months<com> Conrail earnings grew 0.4% to $229 million<com> or $3.34 a share<com> from $228 million<com> or $3.31 a **share**. Revenue was flat at $2.59 billion.
19408,share,6,Dayton Hudson<qu>s repurchase offer<com> representing about 9% of its common shares outstanding<com> had established a range of between $60 and $65 for the buy-back. Dayton Hudson said it accepted all odd-lot shares tendered at or below the final $62.875 price; the preliminary proration factor for other shares tendered at or below the final price is 98%. The Minneapolis-based retailer said it expects to pay for the seven million **shares** next Thursday. Tendered shares not purchased will be returned to holders. In New York Stock Exchange composite trading<com> Dayton rose $1 to $61.125.
19417,share,6,Among California savings-and-loan stocks<com> H.F. Ahmanson eased 3\/8 to 22 1\/4<com> CalFed slid 3\/4 to 24 1\/8<com> Great Western Financial dropped 1\/2 to 21 1\/4 and Golden West Financial fell 5\/8 to 29 1\/4. UAL<com> the parent company of United Airlines<com> swung within a 14-point range during the course of the session before closing at 191 3\/4<com> down 6 1\/4<com> on 2.3 million shares. British Airways<com> a member of the group that had offered $300 a **share** for UAL in a leveraged buy-out<com> said it had yet to receive a revised proposal and it was <qu>in no way committed<qu> to the completion of a bid. Separately<com> investor Marvin Davis withdrew his backup $300-a-share takeover offer. While UAL faltered<com> AMR<com> the parent of American Airlines<com> pulled out of its recent nosedive by rising 3\/4 to 74.
19421,share,6,GTE added 1 1\/4 to 65 3\/8. PaineWebber repeated a buy recommendation on the stock and raised its 1990 earnings estimate by 35 cents a share<com> to $5.10. Colgate-Palmolive advanced 1 5\/8 to 63 after saying it was comfortable with analysts<qu> projections that third-quarter net income from continuing operations would be between 95 cents and $1.05 a **share**<com> up from 69 cents a year ago. Springs Industries dropped 1 3\/8 to 36. Analysts at several brokerage firms lowered their 1989 and 1990 earnings estimates on the company after its third-quarter results proved disappointing.
19448,share,6,For the nine months<com> Valley National posted a net loss of $136.4 million<com> or $6.90 a share. It had profit of $48.6 million<com> or $2.46 a share<com> in the 1988 period. Valley National had been paying a quarterly dividend of 36 cents a **share**. <qu>The Arizona real estate market continues to be depressed<com> and there is still uncertainty as to when values will recover<com><qu> James P. Simmons<com> chairman<com> said. The decision to increase the loan-loss reserve and suspend the dividend is <qu>both prudent and in the best long-term interest of the shareholders<com><qu> he said.
19475,share,6,Galveston-Houston Co. said it will redeem all 3<com>950 shares of its privately held 6.5% convertible Series C preferred stock Nov. 8. Holders can either convert each **share** into 421 shares of the company<qu>s common stock<com> or surrender their shares at the per-share price of $1<com>000<com> plus accumulated dividends of $6.71 a share. Galveston-Houston makes and markets products for the construction<com> mining and energy industries.
19524,share,6,Apogee Robotics Inc. said its board extended until Feb. 1 the exercise period of Apogee<qu>s existing stock purchase warrants outstanding. The expiration date had been Nov. 3. Each of the 1<com>075<com>000 warrants entitle the holders to purchase one **share** of Apogee common stock for $2.25. Apogee was quoted in the over-the-counter market yesterday at $2 bid.
19531,share,6,In a Securities and Exchange Commission filing<com> Mr. Simmons said he and companies he controls<com> NL Industries Inc. and NL Chemicals Inc.<com> hold 6<com>744<com>600 shares of Lockheed<com> of Calabasas<com> Calif. They include 122<com>700 shares bought Friday for between $47.125 and $48 each. In composite trading on the New York Stock Exchange<com> Lockheed closed at $46.125 a **share**<com> down 12.5 cents. Earlier this week<com> Mr. Simmons objected to published reports quoting him as saying he planned to sell his Lockheed stake because <qu>the defense industry seems to be getting more uncertain.<qu> Valhi Inc.<com> another of Mr. Simmons<qu> companies<com> responded to an article Monday in The Wall Street Journal<com> which credited a story in the Sunday Los Angeles Daily News.
19568,share,6,The most active shares were major blue-chips<com> particularly oils and utilities such as British Gas and British Telecommunications. Traders attributed the action in them largely to defensive positioning in a volatile market. British Gas finished at 197<com> down 2<com> on 13 million shares<com> British Petroleum fell 8 to 291 on 9.4 million shares<com> and British Telecom was 4 lower at 261 on turnover of 10 million **shares**. Cable & Wireless fell 20 to 478. Also in active trading<com> British Steel fell 1 to 124 as 20 million shares changed hands.
19612,share,6,Intel also added 3\/8 to 33 7\/8. But Sun Microsystems slipped 1\/4 to 17 1\/4. **Shares** of biotechnology companies in the area were also higher. Chiron was up 1\/2 to 27 and Cetus gained 1\/2 to 16 3\/8. The stocks of computer-related companies located outside California improved<com> too.
19664,share,6,It has since asked holders not to immediately tender their shares under a recent $72-a-share<com> or $104 million<com> bid from AB SKF of Sweden<com> until McGill directors have completed their evaluation. In a Securities and Exchange Commission filing<com> BroadBeach said it sold the 101<com>000 McGill shares for $7.3 million in a private transaction on Oct. 12. BroadBeach did n<qu>t identify the buyer of the **shares**<com> but the date of the selloff followed by one day the Swedish concern<qu>s tender offer<com> and the indicated price of the shares sold equals SKF<qu>s $72-a-share tender offer price. A BroadBeach spokeswoman said the company sold the stock in the open market and thus could n<qu>t identify the buyer or buyers.
19675,share,6,(Jaguar<qu>s ADRs make the company one of the most widely held United Kingdom stocks in the U.S.<com> with more than one-fourth of its shares owned there.) Jaguar topped the most-active list for the U.S. over-the-counter market Monday. And on London<qu>s Stock Exchange Monday<com> 18.5 million **shares** were traded<com> far above the usual volume. Ford<qu>s share purchases undoubtedly accounted for much of Monday<qu>s heavy trading. Last week<com> many Jaguar shareholders took their money and ran.
19713,share,6,Corning Inc. posted a 38% decline in third-quarter net income to $76.5 million<com> or 80 cents a share<com> from $123.9 million<com> or $1.37 a **share**<com> a year earlier. The year-earlier figure included a one-time gain of $59.9 million from the sale of Corning<qu>s stakes in Japanese businesses. Without the gain<com> operating profit was $64 million<com> or 71 cents a share.
19737,share,6,For the nine months<com> Rohm & Haas net totaled $155 million<com> or $2.33 a share<com> down 17% from $187.8 million<com> or $2.82 a share<com> a year ago. Sales rose 5.2% to $2.04 billion from $1.94 billion the previous year. In New York Stock Exchange composite trading<com> Rohm & Haas closed at $33 a **share**<com> down $1.75.
19786,share,6,Six-year-old Pace<com> based in Aurora<com> Colo.<com> operates 41 warehouse-club stores. The company had losses for several years before turning profitable in fiscal 1988. In the year ended Jan. 31<com> Pace rang up profit of $9.4 million<com> or 72 cents a **share**<com> after a tax-loss carry-forward<com> on sales of $1.3 billion<com> and analysts expect its results to continue to improve. <qu>The company turned the corner fairly recently in profitability<com><qu> said Margo McGlade of PaineWebber Inc.<com> who had been forecasting a 46% jump in Pace<qu>s net income from operations this year and another 42% increase next year. <qu>Warehouse productivity is really beginning to take off.<qu>
19791,share,6,CALIFORNIA REAL ESTATE INVESTMENT Corp. said its directors declared a dividend of five cents per Class A common stock payable Nov. 6 to stock of record Oct. 16. The dividend represents the balance of its regular quarterly payout of 10 cents a **share**<com> of which half was paid July 17 in a final distribution prior to its merger with B.B. Real Estate Investment Corp.<com> also in July. The company said it hopes to resume its schedule of regular quarterly dividends at the end of this year.
19847,share,6,It is Mr. Paul<qu>s art venture<com> however<com> that has drawn the most attention from investors and regulators<com> not to mention galleries throughout the world. Embittered shareholders (some of whom are suing) say the chairman and his collection epitomize the excesses of speculation that set off the national S&L crisis. (CenTrust **shares** have fallen sharply in price from a high of $15.125 in 1986 to close yesterday at $2.875.) Gallery directors<com> meanwhile<com> say Mr. Paul and others of his ilk have left an indelible mark on the art world -- and not for the better. Collectors do n<qu>t say <qu>It<qu>s a van Gogh<qu> anymore<com> laments Harry Brooks<com> the president of Wildenstein & Co.<com> a New York gallery.
19874,share,6,That skepticism would leave him with an even greater credibility problem should he return that would handicap him in any effort to oust the board in a proxy fight. Meanwhile<com> Citicorp and Chase Manhattan Corp.<com> the two lead lenders on the UAL buy-out<com> met with other banks yesterday to determine if they would be willing to finance the buy-out at a lower price. Officials familiar with the talks said Citicorp had discussed lowering the offer to $250 a **share**<com> but said that price was a talking point and that no decision has been made. At $250 a share<com> the group would have to borrow about $6.1 billion from banks. The first UAL deal unraveled after Citibank and Chase could n<qu>t raise $7.2 billion.
19878,source,85,The Manville Personal Injury Settlement Trust said it is considering several ways to ease a liquidity crunch that could include the sale of Manville Corp. to a third party. In a filing with the Securities and Exchange Commission<com> the majority holder of Manville acknowledged that the cash portion of its initial funding of $765 million will be depleted next year<com> and that alternative **sources** of funds will be necessary to meet its obligations. The trust<com> which was created as part of Manville<qu>s bankruptcy-law reorganization to compensate victims of asbestos-related diseases<com> ultimately expects to receive $2.5 billion from Manville<com> but its cash flow from investments has so far lagged behind its payments to victims. Spokespersons for both the trust and the company refused to comment on whether any talks with a possible acquirer of Manville had actually taken place.
19904,source,81,The percentage change is since year-end. Last week<qu>s best and worst performing stocks among those issues that make up 80% of the world<qu>s stock market capitalization (in local currency) **Source** : Morgan Stanley Capital Intl.
19922,source,85,Now<com> they<qu>re charging as little $3 a day. <qu>If they<qu>re telling the truth now<com> then they<qu>ve been charging 300% more than what is reasonable<com><qu> says Steve Gardner<com> an assistant state attorney general in Texas. A spokesman for Hertz Corp. acknowledges<com> <qu>The waiver is n<qu>t a source of protection for consumers<com> but a **source** of revenue.<qu> But Hertz points out that at least it<qu>s now charging only $3.95 a day in Texas<com> while some competitors are charging $6.99. The state attorney general<qu>s office is investigating rental car agencies charging noticeably higher prices.
19930,source,82,Qintex Entertainment was depending on Qintex Australia to arrange financing. But early on Oct. 19<com> the second of two hectic days of board meetings<com> Mr. Evans said he believed Qintex Australia would n<qu>t be forthcoming. He recommended that the company file for protection under Chapter 11 of the U.S. Bankruptcy Code before the MCA deadline<com> according to a **source** familiar with the sessions. But a majority of the board<com> which includes three members from the Australian company<com> overrode him. Mr. Evans resigned.
19958,source,82,Some investors whose names were bandied about by traders as potential UAL stock buyers said they were n<qu>t buying. <qu>I<qu>m not interested<com><qu> said Dallas investor Harold Simmons. A **source** close to Carl Icahn<com> a corporate raider who owns Trans World Airlines Inc.<com> said he has n<qu>t owned any UAL stock and is n<qu>t buying. One person familiar with Texas billionaire Robert Bass said he is n<qu>t likely to make any hostile moves. And a spokesman for Reliance Group Holdings Inc.<com> which had held 7% of UAL before the first buy-out bid but later reduced its holdings below 5%<com> would n<qu>t comment.
19994,source,85,Though he also long benefited from the system built by La Quina<com> Mr. Guzman Cabrera says union perks had simply gotten out of hand. They are <qu>at the base of all of the problems of corruption<com><qu> he says. Thus<com> in recent contract negotiations<com> Mr. Guzman Cabrera gave up the union<qu>s right to assign 40% of all of Pemex<qu>s outside contracts -- an enormous **source** of kickbacks. The union also ceded the 2% commission it had received on all Pemex maintenance contracts. (The union will keep a 2% commission on construction projects.)
20009,source,82,An executive model would significantly boost Jaguar<qu>s yearly output of 50<com>000 cars. <qu>You are talking about a couple hundred thousand a year<com><qu> said Bob Barber<com> an auto-industry analyst at U.K. brokerage James Capel & Co. A pact with GM may emerge in as little as two weeks<com> according to **sources** close to the talks. The deal would require approval by a majority of Jaguar shareholders. <qu>We have to make it attractive enough that { holders } would accept it<com><qu> Sir John said.
20016,source,81,Source : Telerate Systems Inc. FEDERAL NATIONAL MORTGAGE ASSOCIATION (Fannie Mae) : Posted yields on 30 year mortgage commitments for delivery within 30 days (priced at par) 9.80%<com> standard conventional fixed-rate mortgages; 8.70%<com> 6\/2 rate capped one-year adjustable rate mortgages. **Source** : Telerate Systems Inc. MERRILL LYNCH READY ASSETS TRUST : 8.50%. Annualized average rate of return after expenses for the past 30 days; not a forecast of future returns.
20019,source,85,The company expects all branches to reopen today. INMAC CORP.<com> Santa Clara<com> maker of computer accessories<com> annual sales of $250 million<com> OTC<com> said telephones were out at its headquarters but service should be restored by today. The company said it was doing a brisk business in computer power-surge protectors<com> cables and uninterruptable power **sources**. INTEL Corp.<com> Santa Clara<com> semiconductor maker<com> annual sales of $2.87 billion<com> OTC<com> had some damage and few people were at work yesterday. INTERNATIONAL BUSINESS MACHINES Corp<com> Armonk<com> N.Y.<com> maker of business machines<com> NYSE<com> said flooding caused by broken water pipes closed its San Jose plant<com> which makes high-end data-storage devices.
20025,source,82,The committee has two groups of experts it calls on to analyze Eastern<qu>s plans. Both said the new plan would n<qu>t work. Ernst & Young said Eastern<qu>s plans will miss its projections of earnings before interest<com> tax and depreciation by $100 million<com> and that Eastern<qu>s plan presented no comfort level<com> according to a **source** present at yesterday<qu>s session. Experts from Goldman Sachs estimated Eastern would miss the same mark by $120 million to $135 million<com> the source said. The experts said they expected Eastern would have to issue new debt to cover its costs<com> and that it would generate far less cash than anticipated.
20034,space,10,The estimated $1.8 billion for the space station would be double last year<qu>s level<com> and total appropriations for the National Aeronautics and Space Administration would grow 16% to nearly $12.4 billion. A string of costly projects<com> including the high-speed national aerospace plane and the advanced communications technology satellite<com> would continue to be developed within these limits. And while imposing a statutory cap of $1.6 billion on future spending<com> the bill would give NASA $30 million for the start-up of the CRAF-Cassini mission<com> a successor to the Voyager **space** probe. Separately<com> the National Science Foundation is promised a 7.7% increase to bring its appropriations to $2.07 billion. And while pursuing these initiatives<com> Congress and the White House are squeezed too by steady increases -- $551 million -- in veteran<qu>s medical care.
20076,space,11,Early in 1987<com> Mr. Honecker and his team stopped paying thin compliments to Mr. Gorbachev and joined with Romania in rejecting any necessity for adjustments in their systems. The less-self-confident Czechoslovaks and Bulgarians<com> in contrast<com> declared their intentions to reform<com> while doing nothing concrete about it. The East German media soon began presenting Mr. Gorbachev<qu>s speeches only as sketchy summaries<com> and giving **space** to his opponents. By late 1988<com> they were banning Soviet publications. The country abandoned its former devotion to socialist unity and took to insisting instead that each country in the bloc ought to travel its own road.
20131,start,93,It<qu>s wildly overwritten. Executive Producers Steve Sohmer and Jeff Bleckner (and writer\/producers Ken Solarz and Steve Bello) have revved this show up to the breaking point. To **start**<com> there<qu>s always a crisis -- and someone always worries<com> <qu>What if the press gets a hold of this ?<qu> At least once an episode we see protestors marching around screaming slogans. At least once Mancuso<qu>s boss yells <qu>In here -- now<com><qu> and proceeds to dress his investigator down :
20172,start,94,But he doesn<qu>t appear to be ready to make broad changes either. According to East Germany<qu>s ADN news agency<com> Mr. Krenz spoke to Soviet leader Mikhail Gorbachev by telephone over the weekend and acknowledged East Germany could learn from Moscow<qu>s glasnost policies. Already last week<com> Mr. Krenz **started** overhauling East Germany<qu>s heavily censored and notoriously boring news media. On Thursday<com> a day after he took office<com> East German television broke into regular programming to launch a talk show in which viewers call in questions for a panel of officials to answer. The regular nightly news program and daily newspapers are also getting a visible injection of Soviet-style glasnost.
20174,start,94,Major shippers say they expect freight rates to rise at least as fast as inflation and maybe faster in the next few years. That<qu>s a big change from recent years when freight haulage was a bright spot for U.S. productivity<com> helping to restrain inflation and make U.S. industry more competitive abroad. <qu>Demand has caught up with the supply of certain types of freight transportation<com> and rates are **starting** to move up<qu> at a rate <qu>close to or slightly more than the inflation rate<com><qu> said Clifford Sayre<com> director of logistics at Du Pont Co. Shippers surveyed recently by Ohio State University said they expect their freight-transport<com> storage and distribution costs to rise about 4% this year. Only 10% of the 250 shippers polled expected their freight-transport costs to decrease<com> compared with 30% who had looked to freight transport to reduce costs in past years.
20197,start,94,The raped valley was a pregnant womb awaiting abortion. On the forward slope in front of his own post stretched two rows of barbed wire. At the slope<qu>s base coils of concertina stretched out of eye range like a wild tangle of children<qu>s hoops<com> stopped simultaneously<com> weirdly poised as if awaiting the magic of the child<qu>s touch to **start** them all rolling again. Closer still<com> regular barricades of barbed wire hung on timber supports. Was it all vain labor ? ?
20220,start,94,Where is everybody<qu> ? ? <qu>Asleep. Ben and Stinky went home an hour ago and people **started** going to bed<qu>. <qu>Oh<qu>. Mike felt disappointed that Mahmoud had left;; he wanted to explain his new grokking.
20226,start,97,Morgan watched the two figures for a time<com> puzzled. When they were closer and he saw that one was a woman<com> he was more puzzled than ever. He cleaned his shovel<com> left it against the fence<com> picked up his Winchester<com> and **started** downstream. His visitors had crawled through the south fence and were crossing the meadow<com> angling toward the house. Now he saw that both the man and woman were moving slowly and irregularly<com> staggering<com> as if they found it a struggle to remain on their feet.
20247,start,94,<qu>Drink your beer<qu>. Miraculously<com> the bottle was still in my hand<com> foam still geysering over my (luckily) waterproof watch. No sooner had I **started** drinking than the driver started zigzagging the truck. The beer foamed furiously. I drank furiously.
20307,start,93,He also bought a huge square of pegboard for hanging up his tools<com> and lumber for his workbench<com> sandpaper and glue and assorted nails<com> levels and T squares and plumb lines and several gadgets that he had no idea how to use or what they were for. <qu>There<qu><com> said Mr. Mills. <qu>That<qu>ll get you **started**. Best not to get everything at once. Add things as you find you need<qu>em<qu>.
20319,state,431,<qu>I am not aware that there is anything but bipartisan agreement for the general outline<qu> of the revenue-raising plan<com> said a spokesman for the governor<com> after a Monday meeting with legislative leaders over the quake-relief question. The tax increase -- on top of the current six-cent per dollar sales tax -- would become effective this Dec. 1 and expire Dec. 31<com> 1990. The sales-tax plan was preferred over an alternative that would have boosted the **state** gasoline tax. Some legislators expressed concern that a gas-tax increase would take too long and possibly damage chances of a major gas-tax-increasing ballot initiative that voters will consider next June.
20336,state,431,<qu>The arrogance of a judge<com> his demeanor<com> the way he handles people are not a basis for filing a complaint<com><qu> says Mr. Bognato. <qu>Until this came up and hit the press<com> there was never any indication that he was doing anything wrong.<qu> **State** investigators dispute that view now<com> particularly in light of the judge<qu>s various business dealings in Cambria County. The judge came under scrutiny in late 1987<com> after the state attorney general<qu>s office launched an unrelated investigation into corruption in Cambria County. The inquiry soon focused on the judge.
20344,state,431,Terms were n<qu>t disclosed. Alltel holds 45% of the franchise<com> which has operations in Aiken<com> S.C.<com> and Augusta<com> Ga. Alltel<com> which provides local telephone service in 25 **states**<com> said it exercised its right of first refusal following an offer from an undisclosed third party to acquire the majority position in the franchise.
20395,state,431,<qu>The ultimate punishment<com><qu> he declared<com> <qu>will protect the law-abiding from the vicious<com> cruel individuals who commit these crimes.<qu> There<qu>s just one problem : The law that Sen. Thurmond is pushing would be irrelevant in the case of the Maryland restaurant murders and almost all other killings. Most murders are **state** crimes<com> so any federal capital-punishment law probably would turn out to be more symbolism than substance. Yet the bill is riding high on the furor over drug trafficking. Senate Republicans<com> after repeatedly failing to attach death-penalty amendments to unrelated legislation<com> have finally gotten a full-blown death-penalty bill through committee.
20406,state,431,A half-dozen candidates<com> backing policies ranging from Thatcherism to watered-down Marxism<com> are given a chance of winning. <qu>Whoever says he knows which of the six will win is out of his mind<com><qu> says Antonio Britto<com> a centrist member of Parliament. The favorite remains Fernando Collor de Mello<com> a 40-year-old former governor of the **state** of Alagoas. He came out of nowhere to grab the lead in opinion polls<com> probably less because of his vague program to <qu>build a new Brazil<qu> than because of his good looks<com> the open backing of the powerful Rede Globo television network and his reputation as a hunter of <qu>maharajahs<com><qu> or overpaid and underworked civil servants. But after building up a commanding lead<com> the moderate to conservative Mr. Collor has slipped to about 30% in the polls from a high of about 43% only a few weeks ago.
20446,state,431,Senator Byrd is chairman of the Appropriations Committee. For Iowa<com> a $1.8 million request became $12 million for Senator Grassley<com> ranking minority member of a military construction subcommittee. Rep. Jamie Whitten of Mississippi and chairman of House Appropriations turned a $20 million Bush request for his **state** into a $49.7 million bequest. Senator Sasser of Tennessee is chairman of the Appropriations subcommittee on military construction; Mr. Bush<qu>s $87 million request for Tennessee increased to $109 million. In a remark someone should remember this time next year<com> Senator Sasser said<com> <qu>I think we<qu>ve seen the peak of military construction spending for many years to come.<qu>
20460,state,430,In that case<com> international banks and investors incurred big losses because they incorrectly believed the company<qu>s debt carried implicit state guarantees. Doubts about the quality of state credit guarantees could reduce the competitive strength of Finnish companies in world markets where financing often is the key to winning orders<com> analysts warn. Moreover<com> state-owned Finnish companies lacking formal **state** guarantees could face greater difficulty raising funds in international financial markets<com> bankers say. The decision by a majority of state-appointed Waertsilae Marine directors Monday to file for bankruptcy was an abrupt about-face from previous government policy. In August<com> the government played a major part in a sweeping restructuring of the troubled shipyard.
20481,state,431,No payments would be made this year<com> but beginning in fiscal 1991<com> the bill commits the government to annual payments of as much as $500 million until the total liability of $1.25 billion is met. The issue has assumed some of the character of past civil-rights debates and reopens old regional divisions in the Democratic majority. As much as Republicans led the opposition<com> among the 53 Democrats voting against treating the payments as an entitlement<com> 42 came from the 13 **states** in the Old Dixiecrat South and its borders. The odd mix of departments in the underlying bill makes it one of the more eclectic of the annual appropriations measures<com> and it is a lightning rod for a running battle over the fate of the Legal Services Corp. The measure provides $321 million to maintain services but would sharply curb the power of the current board until successors are agreed to by the Bush administration.
20531,state,431,California<qu>s so-called Gann limit effectively prevents the state from spending new tax money and so drastically limits its options in an emergency. Both Mr. Brown<com> the state<qu>s most influential legislator<com> and Gov. Deukmejian favor a temporary sales tax increase -- should more money be needed than the state can raise from existing sources and the federal government. According to a spokesman<com> the governor is also studying the possibility of raising **state** gasoline taxes. Mr. Brown<com> meanwhile<com> believes <qu>only one tax will be feasible<com> and it will be a one-penny sales tax increase<com><qu> said Chuck Dalldorf<com> an aide. One immediate source of money is an emergency fund set up by Gov. Deukmejian.
20532,state,431,Mr. Brown<com> meanwhile<com> believes <qu>only one tax will be feasible<com> and it will be a one-penny sales tax increase<com><qu> said Chuck Dalldorf<com> an aide. One immediate source of money is an emergency fund set up by Gov. Deukmejian. The fund has about $1 billion and is set up to handle <qu>precisely the kind of emergency<qu> the **state** faces<com> said Tom Beermann<com> the Governor<qu>s deputy press secretary. But the fund<qu>s size is disputed by Mr. Brown<qu>s office<com> which estimates the fund holds from $630 million to $800 million. Moreover<com> an aide to Mr. Brown said Gov. Deukmejian <qu>has expressed a desire not to spend all the reserve on this.<qu>
20583,state,431,DISASTER STATES are n<qu>t jumping to raise taxes for relief and recovery. Not yet<com> anyway. Just after Hurricane Hugo battered South Carolina<com> some officials talked of perhaps adding a penny to the **state** gasoline tax or raising property taxes. Gov. Campbell responded<com> <qu>They<qu>re mentioning rope when there<qu>s been a hanging in the family.<qu> A spokesman says the governor believes he can avoid increases by relying on federal aid and shifting funds in state programs.
20605,state,431,I can see both sides.<qu> Similarly<com> Alfred Rubega<com> New Hampshire<qu>s director of securities regulation<com> said his state had n<qu>t received any complaints about Drexel<com> so it really could n<qu>t press the issue. Still<com> <qu>I understand the reasons<qu> that other **states** are holding out<com> he said. Mr. Cohen<com> the Drexel general counsel<com> said<com> <qu>I do n<qu>t think<com> as we say in investment banking<com> that <qu>by the end of the day<qu> we<qu>ll be losing any licenses.<qu> Asked about states that are taking a hard line<com> he said<com> <qu>There are states that have asked for additional information<com> which we are providing to them.<qu>
20608,state,431,Mr. Cohen<com> the Drexel general counsel<com> said<com> <qu>I do n<qu>t think<com> as we say in investment banking<com> that <qu>by the end of the day<qu> we<qu>ll be losing any licenses.<qu> Asked about states that are taking a hard line<com> he said<com> <qu>There are states that have asked for additional information<com> which we are providing to them.<qu> Mr. Cohen said more than $2.8 million has been paid to 26 **states** and that Drexel still expects to pay out a total of $11.5 million. By the end of this week<com> Drexel should have another three to four settlements<com> Mr. Cohen said. <qu>The rate we<qu>re going<com> I think that by the end of the month<com> we<qu>re looking to have a total of 30 to 35<com><qu> he said.
20611,state,431,A proviso to that promise is that a minimum of 35 states reach settlement agreements before next Tuesday. There are<com> according to several securities commissioners<com> at least 16 states that are either close to settlements with Drexel or who do n<qu>t appear opposed to settling. Drexel<qu>s proposed **state** fines have been based on a state<qu>s population and on the size of Drexel<qu>s business in the state. New Jersey<com> for example<com> was asked to accept $300<com>000<com> but refused. The state is n<qu>t ruling out revoking Drexel<qu>s brokerage license.
20612,state,431,A proviso to that promise is that a minimum of 35 states reach settlement agreements before next Tuesday. There are<com> according to several securities commissioners<com> at least 16 states that are either close to settlements with Drexel or who do n<qu>t appear opposed to settling. Drexel<qu>s proposed state fines have been based on a **state**<qu>s population and on the size of Drexel<qu>s business in the state. New Jersey<com> for example<com> was asked to accept $300<com>000<com> but refused. The state is n<qu>t ruling out revoking Drexel<qu>s brokerage license.
20621,state,431,A banking department spokesman added : <qu>Commissioner Brown doesn<qu>t feel that money alone is the issue here.<qu> Particularly touchy are the cases of New York<com> which is Drexel<qu>s base<com> and California<com> the base of Drexel<qu>s highly profitable junk-bond operation that led to the firm<qu>s legal difficulties. Neither state has settled<com> and officials in the two **states** wo n<qu>t discuss their reasons for not doing so. But Drexel has made it clear it could mount a significant legal battle in each state if its license is revoked<com> according to state officials. Ms. Bryant<com> the head of the state securities group<com> said Drexel has done a better job of settling with the states than E.F. Hutton did after its guilty plea to a massive check-kiting scheme several years ago.
20642,state,431,NOVEMBER BALLOTS will contain few referendum or initiative issues that especially affect small business. In San Francisco<com> small businesses are urging passage of a local initiative to build a new $95 million downtown baseball stadium; they believe it will spur retail sales and hotel-restaurant business. But in Washington state<com> small business generally opposes an initiative to boost spending on children<qu>s programs by $360 million<com> fearing the **state**<qu>s 7.8% sales tax will be raised to finance the outlays. DIALING DOLLARS : Small businesses in suburban Chicago are discovering that an area-code switch Nov. 11 -- to 708 from the familiar 312 -- wo n<qu>t be without some costs as they alter stationery<com> among other things<com> and notify customers.
20643,state,431,(He reports his business is up slightly from customers replacing old stock.) CALIFORNIA<com> A TREND-SETTER in franchising rules<com> stirs a controversy. With some new rules<com> **state** officials say they made it easier -- and faster -- to sell new franchises whose terms stray from those in state-registered contracts. Previously<com> regulators insisted that franchisers pre-register such changes with the state -- a costly process taking at least six weeks. Now some negotiated sales that meet a series of tests do n<qu>t have to be pre-registered.
20675,state,431,Exxon claims that use of dispersants<com> which break an oil slick into microscopic droplets<com> was a crucial part of its immediate-response plan and that state officials banned their use during the two days of fair weather following the spill. The oil company claims that it had permission from the U.S. Environmental Protection Agency prior to the spill to use dispersant during such an incident at the discretion of the U.S. Coast Guard. The **state**<qu>s opposition to the use of dispersants<com> Exxon says<com> caused the Coast Guard <qu>to delay granting permission.<qu> Alaskan and Coast Guard officials say Exxon<qu>s charges are n<qu>t relevant because tests conducted during the first two days following the spill showed that the dispersant wasn<qu>t working anyway. Use of dispersants was approved when a test on the third day showed some positive results<com> officials said.
20731,state,431,Most other bonds<com> however<com> would probably not have fared much better. The prepaid plans may be a good bet<com> provided the guarantee of future tuition is secure. Issuing **states** generally limit the guarantees to in-state institutions<com> however<com> and buyers get refunds without much interest if the children do n<qu>t attend the specified schools. Two private groups are seeking Securities and Exchange Commission approval for plans that could be more broadly transferable. Mr. Anderson wants the prestige colleges to sponsor such a plan.
20761,state,431,An additional piece of evidence from the Senate : Holding other factors constant<com> such as incumbency advantages and regional factors<com> the difference between popular votes for Republican presidential and senatorial candidates in states conducting a Senate election turns out to be a positive function of how onerous the federal government<qu>s tax burden is per state (a progressive tax rate hits higher-income states harder). Put more simply<com> GOP candidates for president are looked on more kindly by voters than Republican candidates for the Senate when the prisoner<qu>s dilemma is more severe. Moreover<com> ticket splitting appears to take the same peculiar pattern at the **state** government level as it does at the federal level. State government is more typically split along Republican-governor\/Democratic-legislature lines than the reverse. A cross-state econometric investigation<com> furthermore<com> reveals that<com> holding other factors constant<com> the difference between a state<qu>s major-party vote going to the Republican gubernatorial candidate and the Republican share of the lower state house is a positive function of the state tax rate.
